timestamp_ms,x,y,z,exp_name
9090722,-1.0588241,3.385844,10.77488,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090741,-0.94636136,3.6849468,10.04148,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090760,-0.9320044,3.8727834,8.967103,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090779,-0.7848458,4.045067,8.085348,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090799,-0.62452674,4.2795634,7.853244,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090818,-0.6089734,4.3537407,8.210971,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090837,-0.52283174,4.174279,9.026923,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090856,-0.39840496,4.219743,9.5760765,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090876,-0.24646074,4.3944187,9.365508,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090895,-0.30388847,4.496114,8.809176,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090914,-0.52283174,4.493721,8.462217,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090933,-0.45224348,4.5882373,8.834301,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090952,-0.14596218,4.633701,9.723235,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090972,0.049052864,4.442275,10.600204,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9090991,-0.18664017,4.2520456,10.161121,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091010,-0.71665037,4.197011,9.305687,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091029,-0.991825,4.194618,8.568698,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091048,-0.6903293,4.3537407,8.35454,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091068,0.11724831,4.432704,9.322437,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091087,0.43070808,4.0151563,10.642078,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091106,0.03589234,3.4301112,10.771291,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091125,-0.28594232,3.2961133,10.177871,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091144,-0.35174492,3.2673993,9.470792,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091164,-0.30149564,3.196811,9.369097,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091183,0.21894327,3.3020952,10.094122,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091202,0.8865408,3.31047,10.924432,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091221,1.4404793,3.505485,11.304891,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091240,2.2181466,4.2652063,11.25823,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091260,2.9072795,5.3276196,9.529416,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091279,1.4703895,4.8239303,8.976674,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091298,0.67477596,3.7890346,7.938189,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091317,0.49052864,3.4217365,5.7894344,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091336,-0.47976094,3.9314077,4.8454657,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091356,-0.61854464,4.8239303,5.8935223,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091375,-0.01794617,3.7423747,6.910472,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091394,-0.28235307,4.820341,6.471389,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091413,-2.9108686,2.9012976,6.5479593,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091433,-3.097509,4.191029,4.741378,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091452,-0.19740787,5.1122656,5.0452666,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091471,0.33499518,5.0081778,5.4987063,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091490,-0.2739782,4.910072,7.515856,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091509,-0.39361933,4.7007003,8.280363,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091529,-0.3804588,4.3274198,8.281559,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091548,0.16749759,4.2388854,7.8484583,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091567,0.11006984,3.9984066,7.728817,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091586,-1.0169497,4.57747,7.1688967,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091605,-1.308874,5.206782,7.704889,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091625,-1.1389836,5.0213385,8.37129,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091644,-1.5529419,2.9970105,7.881958,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091663,-1.942972,4.9663033,7.850851,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091682,-1.6570296,6.2057858,8.394022,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091701,-0.8757731,5.5334024,9.390633,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091721,-1.125823,4.5798626,9.97807,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091740,-1.032503,4.9567323,9.260223,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091759,-1.1976078,4.60738,9.466006,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091778,-2.0350957,3.8668015,9.282955,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091797,-1.9094725,4.4925246,8.807981,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091817,-0.48215377,5.962914,9.798609,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091836,1.524228,7.1629148,11.219945,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091855,1.4620147,5.9653068,11.069198,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091874,0.40677986,4.7653065,11.307283,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091894,-0.07298109,4.0438704,11.392229,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091913,0.13519448,3.522235,12.354143,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091932,0.7609176,3.5676985,12.263216,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091951,1.1162517,3.8943188,10.662417,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091970,0.6149554,3.8261235,9.491131,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9091990,0.11724831,3.3918262,8.023134,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092009,-0.4989035,3.1728828,7.3698936,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092028,-0.62811595,2.865405,6.9391856,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092047,-0.29312077,2.9970105,7.6749787,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092066,0.5946164,2.9778678,9.010174,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092086,1.6235301,3.101098,10.024731,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092105,1.3878372,3.0400813,10.5487585,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
9092124,0.59940207,2.477768,10.04148,eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp3
