timestamp_ms,w,x,y,z,exp_name
1776250647079,0.1757704,0.11008016,-0.18148135,-0.96127605,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647099,0.17921536,0.11043657,-0.18650459,-0.9596362,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647119,0.18307227,0.10405189,-0.19128649,-0.9586799,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647139,0.1866303,0.094898894,-0.19681717,-0.95782375,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647159,0.18869923,0.08893745,-0.20096068,-0.95712984,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647174,0.18881938,0.08442592,-0.2020389,-0.9572877,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647193,0.18847561,0.079512544,-0.20234862,-0.9577107,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647213,0.18792248,0.07522328,-0.20369706,-0.95788,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647233,0.18709967,0.07285568,-0.20598827,-0.9577341,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647253,0.18594383,0.07111774,-0.20840475,-0.95756704,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647273,0.18419695,0.06936643,-0.21190953,-0.9572639,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647293,0.18206197,0.069007225,-0.2148935,-0.95703304,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647312,0.17937359,0.068709604,-0.21729161,-0.95702064,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647332,0.17588735,0.06587225,-0.22077581,-0.95706975,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647352,0.17130479,0.06254806,-0.22568484,-0.956979,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647372,0.16669013,0.061432254,-0.23081946,-0.95664144,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647392,0.16284326,0.06158411,-0.2342865,-0.9564514,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647412,0.16028236,0.0615843,-0.23525637,-0.9566459,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647432,0.15902103,0.0612169,-0.23330456,-0.9573577,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647451,0.15849015,0.0600734,-0.22870392,-0.95862746,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647471,0.15857418,0.058608335,-0.2227812,-0.96009785,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647491,0.15917969,0.058354743,-0.2158801,-0.96158844,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647511,0.1601663,0.060638573,-0.2100886,-0.9625656,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647531,0.16183043,0.064509764,-0.20289285,-0.9635787,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647551,0.162738,0.07190105,-0.19220345,-0.96509296,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647571,0.16077211,0.08790228,-0.18158028,-0.9661543,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647590,0.1557908,0.10361993,-0.17694692,-0.9662722,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647610,0.15061834,0.11153918,-0.17356151,-0.9668245,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647630,0.14267884,0.09803018,-0.16781068,-0.9705011,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647650,0.12647474,0.07544451,-0.16667426,-0.9749523,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647670,0.106225304,0.04745925,-0.17100842,-0.97837615,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647690,0.09550705,0.035241924,-0.17350721,-0.97955686,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647709,0.094134815,0.032808553,-0.17614692,-0.97930306,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647729,0.098905586,0.03928939,-0.18571317,-0.97682375,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647749,0.109647684,0.05801814,-0.19735675,-0.9724513,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647769,0.122634195,0.0770565,-0.18789215,-0.97145236,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647789,0.13288474,0.06630854,-0.17338718,-0.97359216,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647809,0.1380919,0.031943224,-0.1602119,-0.9768533,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647829,0.14154305,0.020848861,-0.14291702,-0.97933936,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
1776250647848,0.14329952,0.015204653,-0.13207608,-0.9807089,eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp3
