exp,gt_idx,status,type,t_start_s,t_end_s,pred_idxs,pos_r2,pos_A,neg_r2,neg_A,pair_joint_r2,pair_A_abs,pair_heatmap_energy,pair_gap_s,pair_W,pair_frac_flat,pair_reject_flags
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,11,clean,down,1199.829,1220.623,11,0.3784238924319605,0.8459903102691659,0.8844273374494392,-2.31832962235837,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,0,clean,up,542.279,569.087,0,0.8611422631796185,0.8277237040819482,0.34226267974302915,-1.041471284298496,0.5997206772776982,0.9461232452982357,0.04623209681916355,0.38400000000001455,0.3,0.10357142857142856,joint R²=0.60 < 0.90;heatmap energy=0.046 < 0.400
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,1,clean,down,584.011,610.263,1,0.9504589455485712,0.5130125468575716,0.8422105100348635,-0.7074449805500037,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,2,clean,up,621.085,638.536,2,0.8794224881074946,2.056389135534223,0.47482322349113404,-1.2535374737888951,0.6360203831234953,1.654963304661559,0.03335154211976666,0.4219999999999118,0.3,0.0,joint R²=0.64 < 0.90;heatmap energy=0.033 < 0.400
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,3,clean,up,650.553,661.592,3,0.7580242853681529,0.819742785611506,0.9564223865076064,-0.8382031297764102,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,4,clean,down,689.535,701.211,4,0.9520014507690311,0.796678561865261,0.9914055008240791,-0.8055774691769614,0.9712118985824127,0.7687148741245371,0.6827747895352981,2.822999999999979,1.324137931034483,0.2642857142857143,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,5,clean,down,718.444,737.047,5,0.9501429193040986,0.5581673193772029,0.9504013905456032,-0.5601475165090684,0.9502691754447053,0.5591574179431356,0.6567625510092531,8.413000000000011,0.3931034482758621,0.8,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,6,clean,up,755.632,768.024,6,0.7119069878414572,1.4054618219915052,0.9505624752200535,-0.7761377224357352,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,7,clean,up,781.989,797.806,7,0.7792399736265028,0.6854197244166528,0.7911599748431648,-1.3136301221617335,0.6807592559503342,0.9995249232891932,0.040396859246320964,0.42200000000002547,0.3,0.0,joint R²=0.68 < 0.90;heatmap energy=0.040 < 0.400
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,8,clean,up,813.764,826.953,8,0.8596641900823941,2.6144006476051698,0.9444278031820894,-0.7281486274192559,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,9,clean,up,840.442,860.121,9,0.8632729512671343,2.2172734314840628,0.9569531453301345,-0.5986673456881287,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,10,clean,down,875.719,888.987,10,0.6711607569108187,1.8112690407717493,0.8709772613198974,-2.6420031128055284,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,11,clean,down,925.689,939.229,11,0.9524137879000064,0.7855447083258703,0.9532501580264219,-0.7807222470786189,0.9528229398849943,0.7831334777022446,0.6648499066938548,2.727999999999952,0.3931034482758621,0.8,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,12,gt_split,down,940.837,956.108,"12,13",0.9547783821211016,0.661394930858084,0.9554305473011397,-0.6677212431237946,0.955082824856532,0.6645580869909392,0.7747183515632136,2.9769999999999754,0.3931034482758621,0.8,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,13,clean,up,989.837,1018.039,15,0.44223575499456425,1.1927821135335566,0.7378783926254069,-1.0880188284954468,,,,,,,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,14,clean,down,1031.807,1059.332,16,0.14991071841584136,0.5176058078062008,0.8949747850891079,-0.9500772919807493,0.49988781406441324,0.5855808868803284,0.08099642304974727,0.9410000000000309,0.3931034482758621,0.7464285714285714,joint R²=0.50 < 0.90;heatmap energy=0.081 < 0.400
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,15,clean,down,1166.072,1182.765,17,0.9497538384457671,0.5554483756749998,0.9501183017523339,-0.5529103816862252,0.9499310890358084,0.5541793786806125,0.6823082126241798,6.72199999999998,0.3931034482758621,0.8,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,16,clean,up,1235.113,1251.805,18,0.9530412531967005,0.5514650449174273,0.9493286153597595,-0.570478963590541,0.9509114900266322,0.5609720042539842,0.6639107164077601,7.548999999999978,0.3931034482758621,0.8,
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,17,gt_split,down,956.912,977.541,"13,14",0.9551964084426076,0.49892743552385316,0.9123814944970913,-1.7805480074835258,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,0,clean,up,541.24,568.048,0,0.8386241065425368,0.8674433027274553,0.9487691553124467,-0.49246652311747974,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,1,clean,down,582.972,609.224,1,0.951154968636917,0.4977922414229927,0.8034941221107709,-0.5364481196609046,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,2,clean,up,620.046,637.497,2,0.8916309148568599,1.9666331232656336,0.36803084219883875,-1.0390435034633378,0.5683722136597874,1.5028383133644856,0.026488846129158843,0.39799999999991087,0.3,0.0,joint R²=0.57 < 0.90;heatmap energy=0.026 < 0.400
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,3,clean,up,649.514,660.553,3,0.9552804722144882,0.8093518573707871,0.9533145577974752,-0.8367028749601538,0.9540338109410823,0.8230273661654705,0.6896258852444269,2.7450000000000045,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,4,clean,down,688.496,700.172,4,0.9520976182257836,0.8199550011954913,0.9851782501711508,-0.8554270134685843,0.9634776506856382,0.8050623108992585,0.6910448141507781,2.8050000000000637,1.324137931034483,0.2642857142857143,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,5,clean,down,717.405,736.008,5,0.9490254642106704,0.5653596257251717,0.9475277813991637,-0.5698574980432516,0.9482617355514602,0.5676085618842117,0.6498424527534278,10.108999999999924,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,6,clean,up,754.593,766.985,6,0.9537958042277257,0.7953027148757948,0.9504749005973335,-0.7897388755792802,0.9521236202718937,0.7925207952275376,0.7041887545054961,2.5060000000000855,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,7,clean,up,780.95,796.767,7,0.8066747954075832,0.6918815824736205,0.6260430212640566,-1.0516425622620809,0.6799378310348038,0.8717620723678507,0.0381291872357522,0.37799999999992906,0.3,0.0,joint R²=0.68 < 0.90;heatmap energy=0.038 < 0.400
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,8,clean,up,812.725,825.914,8,0.8765475868043693,2.516178017639999,0.9468066924138525,-0.7440323491008023,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,9,clean,up,839.403,859.082,9,0.8761716242367632,2.1240785386138574,0.9506119759567889,-0.5999702655614851,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,10,clean,down,874.68,887.948,10,0.6899109005552945,1.7437711122576773,0.8085771058749158,-2.2327350218016337,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,11,clean,down,924.65,938.19,11,0.9505151389552734,0.8021474372862002,0.9528497061633492,-0.7995676952918541,0.9516799537981124,0.8008575662890272,0.645964299384218,2.30600000000004,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,12,gt_split,down,939.798,955.069,"12,13",0.9538009871221088,0.6666782722341009,0.9504881725819229,-0.6649981540622237,0.9521430642500709,0.6658382131481624,0.7566726380341241,2.822999999999979,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,13,clean,up,988.798,1017.0,15,0.27882505797475776,0.6708067576824785,0.5924647376704762,-0.8180560999717105,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,14,clean,down,1030.768,1058.293,16,0.9495481472763283,0.5032293058249774,0.9829915615393564,-0.8363069204118063,,,,,,,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,15,clean,down,1165.033,1181.726,17,0.9513192261013186,0.560151548270689,0.950982852385048,-0.5586910350040764,0.9511494184635451,0.5594212916373826,0.6934270588049658,5.80399999999986,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,16,clean,up,1234.074,1250.766,18,0.951137820640234,0.5629860395242114,0.9496253688157488,-0.5749780941072501,0.9502760151217569,0.5689820668157308,0.6553715846259198,7.635999999999967,0.3931034482758621,0.8,
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,17,gt_split,down,955.873,976.502,"13,14",0.9528201461033793,0.5037361687070719,0.8878168642271039,-1.4898171025950904,,,,,,,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,0,clean,up,743.287,776.983,0,0.9532584011145562,0.4118948420087254,0.9581409362764239,-0.40105684121579865,0.9524980135735985,0.41019164519427165,0.5878160643018945,24.412000000000035,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,1,clean,down,783.146,796.096,1,0.958686303687082,0.6102695698373266,0.956130458486626,-0.5948804005943682,0.9572521947500996,0.6025749852158474,0.5682411032296646,1.9010000000000673,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,2,clean,down,804.13,819.111,2,0.9608098585109426,0.47690413467919957,0.9599155604451411,-0.46025778826454605,0.9600594266760165,0.4685809614718728,0.6683797971449519,3.5539999999999736,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,3,clean,down,826.588,837.428,3,0.9544007800253238,0.6705114319762896,0.9565466449680833,-0.6443278080491185,0.9550943371840249,0.657419620012704,0.5456240947945344,2.7080000000000837,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,4,clean,down,845.861,859.21,4,0.959588226192187,0.6221524983680684,0.9588333352113646,-0.5986473453439851,0.9588547989509861,0.6103999218560268,0.5046801983372222,1.65199999999993,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,5,clean,down,866.049,877.048,5,0.955935304608286,0.6622149722499806,0.9544397970925984,-0.6600832003355575,0.9522083281894268,0.665866707529655,0.5866973554961443,2.534999999999968,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,6,clean,down,884.525,899.428,6,0.9584106493931944,0.5164679611509057,0.9598781038091223,-0.5147040692401081,0.9588949341269406,0.5091496387024614,0.7184456280367703,3.2069999999999936,0.4862068965517241,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,7,clean,down,907.343,919.338,7,0.9571374958184372,0.6683219754781876,0.9550325878310233,-0.6350507248808152,0.9554608440268408,0.6516863501795014,0.5682843477357313,2.0550000000000637,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,8,clean,up,927.292,940.801,8,0.9582275585193482,0.5952287154023401,0.9586024755345535,-0.5941760024750529,0.9584142662427183,0.5947023589386965,0.5970902279026902,2.0359999999999445,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,9,clean,up,948.358,961.707,9,0.9599781908168608,0.6140331458691123,0.9597753861790044,-0.617940942066433,0.9598671304465907,0.6159870439677727,0.49979455936256945,1.6319999999999482,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,10,clean,up,969.861,980.901,10,0.9538452869605027,0.6461321659020313,0.9613312612308834,-0.7013514309304596,0.9559231441265167,0.6598626703785593,0.5553524403299107,2.70900000000006,0.4862068965517241,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,11,clean,up,988.259,1001.727,11,0.9577292491314762,0.610455423466815,0.9586664237062287,-0.614048792307964,0.9581895846286501,0.6122521078873896,0.49892139595973156,1.6330000000000382,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,12,clean,up,1009.961,1025.103,12,0.9621287611434368,0.46896482393845285,0.9569794996163862,-0.463669439524444,0.959523193928187,0.4663171317314485,0.6684406763478487,3.5529999999999973,0.3931034482758621,0.8,
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,13,clean,up,1032.699,1046.288,13,0.9588883532549126,0.628782973240875,0.9588100634289474,-0.6253004955875288,0.9588418142626932,0.6270417344142019,0.5136419612719797,1.6900000000000546,0.3931034482758621,0.8,
