exp,kind,pred_idx,type,duration_s,status,matched_gt_idx,matched_gt_dh,pred_dh,pred_ci,pred_accepted,baro_dh
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,10,up,5.562068965517369,clean,10,3.7399999999999984,3.8016325836768297,0.8066750274392714,True,3.7874229654449465
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,11,up,7.453103448276011,clean,11,7.48,7.222367272913826,1.162690467802063,True,7.720704019642696
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,12,up,8.851689655172436,clean,12,11.220000000000002,10.65160798995565,1.5273318456524299,False,11.206910362272225
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,13,up,7.283103448275597,clean,13,7.479999999999997,7.036534562409148,1.154455416294914,True,8.950251553930173
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,14,up,5.823275862069067,clean,14,3.740000000000002,4.263696758820614,0.851941513096232,True,4.38455311377561
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,15,up,3.4486206896549447,fp,-1,,-8.287181674725574,6.173769519795002,False,2.284508041891911
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,16,up,26.489413793103267,fp,-1,,-12.308819783102226,2.8353865551651745,False,3.613714268269348
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,17,down,3.1322068965519065,fp,-1,,-0.06971951927992345,30.482295417890082,False,3.0212232724589825
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,18,down,5.693068965517114,clean,15,-3.740000000000002,-4.725812509567623,1.9136426538314648,False,-3.6559211177159625
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,19,down,9.45010344827574,clean,16,-11.22,-11.346813878959372,1.0851407429819728,True,-13.793184766371326
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,20,down,11.242896551724016,clean,17,-14.96,-15.057558179315395,1.382221162090245,True,-15.323820320004643
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,21,down,13.4658965517242,clean,18,-19.7414,-19.418180847170976,1.752325937835255,True,-20.365773340093682
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,22,up,7.453103448275897,clean,20,7.48,7.233826054548263,1.163881950366484,True,7.5220187869745985
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,23,up,5.562068965517028,clean,21,3.7399999999999984,3.8079464047977387,0.8090036210322343,True,3.7926050128287585
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,24,up,13.087896551724043,clean,22,18.7,18.840089772023514,1.699356678042492,True,19.202813326592022
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,25,up,7.602310344827629,clean,23,7.740000000000002,7.752041527217733,1.1849725970766067,True,7.650212923013868
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,26,up,5.842275862069073,clean,24,3.75,4.26299122579212,0.8527448385128092,True,4.1567032233350005
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,27,down,15.178896551724165,clean,25,-22.71,-22.923808118836565,2.0517122059794177,True,-23.316384599742563
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,28,down,17.25089655172428,clean,26,-26.18,-27.06054046380956,2.4162898490600324,True,-27.4304070333785
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,29,up,28.553896551724165,clean,27,48.89,49.06407065462447,4.4814322366723385,False,50.986107072286714
UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6,test,30,down,28.685896551724227,clean,28,-48.89,-50.028039944754724,4.484267248452612,True,-50.274778622742986
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,0,up,3.7298275862068984,fp,-1,,-0.2255097353564201,0.7555687478398343,False,-1.7224687413967672
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,1,up,1.8620000000000232,fp,-1,,0.06109254101013037,0.7555687478398343,False,0.008880387159251768
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,2,down,7.212206896551663,fp,-1,,0.027250448784204094,0.7555687478398343,False,0.8635085811076522
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,3,up,4.7314137931034566,fp,-1,,16.747725768255446,14.30485923496378,False,-1.3219212534902027
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,4,up,16.92427586206884,entangled,0,-3.674999999999997,17.961061628794212,2.195974204014441,True,-4.39631117985283
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,5,down,7.129689655172115,clean,2,-6.649999999999999,-6.669618562970172,0.7883910925899377,True,-6.593133132412177
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,6,down,5.5090689655171445,clean,4,-3.324999999999996,-3.3934491321714657,0.7555687478398343,True,-3.249797103281864
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,7,down,6.382482758620654,clean,5,-5.600000000000001,-5.0977343458595215,0.9761479328037208,True,-5.462874004667839
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,8,down,24.970206896551872,fp,-1,,-22.230396840286556,7.476865164261111,False,1.955601990762311
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,9,down,3.969827586206975,fp,-1,,0.539989684731718,2.7852858261872084,False,1.122873672024859
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,10,down,14.743827586206407,fp,-1,,-0.0768375827649478,0.7555687478398343,False,1.7515541786366242
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,11,up,10.578862068965464,clean,8,13.299999999999995,13.274793251071555,1.6172063994869799,True,13.791285372307314
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp1,train,12,up,8.94006896551764,clean,9,10.050000000000011,10.296861722862777,1.2409934497390938,True,10.531247350760538
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,0,down,10.852206896551706,fp,-1,,-2.8846330539211236,4.25036663278313,False,2.581943019826106
UriyaCohenEliya_milleniumHotel_GooglePixel10_15-04-2026_exp2,train,1,up,20.877827586206877,clean,12,5.428,5.373104966170006,0.8320647530259166,True,10.248113812655689
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,0,up,7.735103448275822,fp,-1,,0.4064091838941336,2.5953546675950543,False,0.2273859144914212
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,1,down,7.120482758620653,clean,0,-6.999999999999993,-7.051355971152455,0.8735661967290437,True,0.07212342717515696
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,2,down,19.704275862068812,clean,1,-28.875,-28.909308248981986,3.064026008646812,True,-11.567162494001508
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,3,down,9.816275862068892,clean,2,-11.55,-11.759286008086514,1.2875071441380115,True,-0.37977548208917256
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,4,down,12.792275862068891,clean,3,-16.8,-16.84727264417044,1.7613770631056291,True,-0.5676408665001276
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,5,down,4.852448275862116,fp,-1,,17.702572034695343,12.215742498485374,False,-0.18010198999955662
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,6,up,9.76665517241372,clean,4,12.6,12.22721397939342,1.9288643635584248,True,-0.5820293300457848
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,7,up,5.842275862068959,clean,5,4.200000000000001,4.088666236793364,0.827904355670762,True,1.6364209380296302
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,8,up,6.8546896551724785,clean,6,6.199999999999999,6.033210000409577,1.0462731222840598,True,0.3335723890998281
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,9,up,6.477689655172412,clean,7,5.350000000000001,5.500726946936536,0.9943069764967923,True,0.1447321638902821
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,10,up,8.344482758620643,clean,8,8.924999999999997,9.04560065662745,1.0409627832732489,True,0.7236470815085596
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,11,up,10.795275862068934,clean,24,13.3,13.398799938014585,1.4189542014145642,True,0.5975370322212683
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,12,up,5.524068965517358,clean,9,3.325000000000003,3.4434336594056245,0.7555687478398343,True,0.47650218946667167
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,13,up,8.950275862068906,clean,10,9.975,10.08702428496463,1.1184838749022616,True,0.3341323330860462
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,14,down,26.8062758620689,clean,11,-41.125,-41.262899176564865,4.266260676750041,True,-24.280320635587756
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,15,up,6.181275862069015,clean,12,5.428,5.385184632925196,0.7555687478398343,True,0.4015272026557142
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,16,up,23.645862068965698,clean,13,34.65,36.109932487188246,4.334489864057054,True,27.373252496541937
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,17,down,26.753862068965418,clean,14,-40.95,-41.136485390311236,4.888523503717635,True,-23.860539145502884
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,18,up,6.199275862069271,clean,15,6.3,5.376086640943638,0.7555687478398343,True,0.07282742376412443
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,19,down,5.976068965517243,clean,16,-6.3,-5.356248560718044,0.7555687478398343,True,-0.32198460070083
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,20,up,6.199275862069271,clean,17,6.3,5.3805139582827115,0.7555687478398343,True,0.12288219193399641
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,21,up,9.914862068965704,clean,18,12.287,12.292486266681546,1.5064336472858522,True,-0.15323845770610944
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,22,up,8.577862068965487,clean,19,10.950000000000005,10.068450627263774,1.234314078428618,True,2.514818970799567
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,23,up,5.092862068965587,clean,25,3.3999999999999986,3.2447415277293286,0.8006357471431762,True,0.3259805000869278
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,24,up,6.672068965516928,clean,26,5.350000000000001,6.683459955291931,0.8912005945159255,True,0.6355089333543731
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,25,up,5.354068965517172,clean,20,3.324999999999996,3.7882612297490925,0.8686289423882633,True,1.2771172086056168
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,26,down,5.335068965517166,clean,21,-3.324999999999996,-3.785475055385618,0.8718140859930906,True,0.9436476197251693
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,27,down,5.055862068965553,clean,27,-3.1889,-3.2159230742281113,0.7924719142410884,True,-0.49416971961849754
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,28,down,6.654068965517126,clean,28,-6.199999999999999,-6.67256299373178,0.875855481733224,True,-0.3754617320979037
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,29,down,12.457862068965596,clean,29,-16.8,-16.57577826287544,1.9706551106703964,True,-0.7567690636651179
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,30,down,6.089068965517072,clean,30,-5.5728,-5.552330656784188,0.7555687478398343,True,-0.23106486903364498
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,31,down,5.976068965517243,clean,22,-5.600000000000001,-5.302574087800841,0.7555687478398343,True,0.00011776712352684626
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,32,down,16.13086206896537,clean,23,-22.05,-23.00664990288296,2.7766178575424996,True,-5.975253268616896
UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2,train,33,up,3.6320344827583995,fp,-1,,0.6345947550802445,1.1943468982037868,False,-5.109749761553921
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,0,down,3.951827586206946,fp,-1,,-0.03535970752313875,0.7555687478398343,False,-2.9795371719833526
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,1,down,10.52586206896558,clean,8,13.299999999999995,13.443158501420632,1.6379017553580661,True,8.514412199208408
UriyaCohenEliya_milleniumHotel_Xiaomi22101320I_15-04-2026_exp1,train,2,down,8.28824137931042,clean,9,10.050000000000011,10.117222022877574,1.3760205636800584,True,7.58289908707016
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,0,up,12.373724137931035,clean,0,12.777444193725271,12.497462862566023,1.4071822492178976,True,12.6637188461917
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,1,down,5.509068965517237,clean,1,-3.412756191847677,-3.1033320236975186,0.7555687478398343,True,-3.272534088254943
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,2,up,5.489068965517234,clean,2,3.4281230336947175,3.1053451933500202,0.7555687478398343,True,3.471535334970355
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,3,up,5.895275862068971,clean,3,4.182211224990411,4.220929762618697,0.8498196249331136,True,4.18692106502823
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,4,up,6.878275862068961,clean,4,6.231132201261616,6.226206631269595,0.7557147724617242,True,6.399696881014904
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,5,down,6.878275862068961,clean,5,-6.346494271686126,-6.238348444062687,0.7962079559649613,True,-6.149159484288006
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,6,down,9.680068965517222,clean,6,-10.911797942609724,-10.645788729008677,1.2065804782897873,True,-10.094815461918103
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,7,down,6.758275862068956,clean,7,-6.21694641445859,-6.062016299014166,0.7692983957072269,True,-6.176207837886949
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,8,up,17.36206896551724,clean,8,23.36346424783879,22.91592724425967,2.5986739603575217,True,23.472754034745293
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,9,down,6.878275862068961,clean,9,-6.25158268561222,-6.233194601184746,0.7924566702079028,True,-6.189158415213797
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,10,down,9.660068965517212,clean,10,-10.895782813511346,-10.544442481920521,1.1911023920015216,True,-10.77177144428704
UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3,train,11,down,6.758275862069013,clean,11,-6.17184394354895,-6.056939620836113,0.7696338128186646,True,-6.417819253749769
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,0,up,10.835068965517245,clean,0,12.777444193725271,12.644040784210302,1.4184311466476849,True,1.3510055477686933
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,1,down,5.486068965517234,clean,1,-3.412756191847677,-3.459418179638619,0.7555687478398343,True,-0.11010831111524055
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,2,up,5.467068965517228,clean,2,3.4281230336947175,3.459320027946104,0.7555687478398343,True,0.0993816063835169
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,3,up,5.898275862068971,clean,3,4.182211224990411,4.289680812032182,0.8636291813188789,True,-0.11439021208791189
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,4,up,6.877275862068927,clean,4,6.231132201261616,6.2104551507445,0.7555687478398343,True,-0.042262576026672605
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,5,down,7.045482758620693,clean,5,-6.346494271686126,-6.268817755635613,0.7731293812164297,True,-0.13704134268400026
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,6,down,9.648068965517211,clean,6,-10.911797942609724,-10.611660899168283,1.2015103683294355,True,-0.41039825636575245
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,7,down,6.783275862068933,clean,7,-6.21694641445859,-6.159211905368847,0.7849105649201992,True,0.42423447275288595
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,8,up,17.352068965517248,clean,8,23.36346424783879,23.149911657935192,2.6249594262461056,True,11.843910966740538
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,9,down,7.045482758620665,clean,9,-6.25158268561222,-6.282326178912634,0.7753203250486188,True,-0.1935189472822998
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,10,down,9.668068965517193,clean,10,-10.895782813511346,-10.659668402044511,1.2054803872091733,True,-0.37801284390421586
UriyaCohenEliya_milleniumOutside_SamsungSM-A235F_15-04-2026_exp3,train,11,down,6.78327586206899,clean,11,-6.17184394354895,-6.112597856236511,0.7749730159461279,True,-2.4247125919645427
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,0,up,17.589103448275978,clean,0,27.0788,25.529239900095625,2.205018768629213,True,27.69909941214337
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,1,down,11.615103448275931,clean,1,-15.639999999999995,-14.513149315714983,1.3502285854134577,True,-15.618365089334546
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,2,down,5.876275862068837,clean,2,-3.7073,,inf,False,-3.7833391843267066
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,3,up,11.653103448275942,clean,3,15.1485,14.479374829836503,1.306435861717481,True,15.90932482393876
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,4,up,9.74631034482752,clean,4,11.172,10.856534826650869,1.0768129022205166,True,12.034610364265987
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,5,down,13.65110344827599,clean,5,-15.639999999999995,-18.35577464562329,1.733944910260498,True,-19.86327915310349
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,6,down,7.112689655172403,clean,6,-7.82,-7.272522367112705,0.911577568488764,True,-7.791053194746127
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,7,down,7.15168965517239,clean,7,-7.82,-7.348775646399256,0.8811585077037805,True,-7.817724420860657
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,8,up,19.085482758620742,clean,8,25.78,29.91787505214024,2.963276041972003,True,32.123919215679706
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,9,down,19.245896551724172,clean,9,-31.28,-29.15967227167839,2.621312221173419,True,-31.624312066600993
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,10,up,15.327896551724052,clean,10,23.5313,21.690716043007757,1.995057867209751,True,24.011812272687294
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,11,down,15.366896551724267,clean,11,-22.5398,-21.664031931153342,1.9616120053224888,True,-23.59480109418986
eyalyakir_acroBuilding_SamsungSM-S911B_15-04-2026_exp4,train,12,up,3.3998275862070386,fp,-1,,,inf,False,-0.0674035107185631
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,0,up,17.569103448275996,clean,0,27.0788,26.88914517192586,2.319556039204229,True,27.49285390953513
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,1,down,11.623103448275856,clean,1,-15.639999999999995,-15.130504341395637,1.3752253524224747,True,-15.558053404849502
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,2,down,5.872275862068818,clean,2,-3.7073,-3.590527984228226,0.7555687478398343,True,-3.745071829304038
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,3,up,11.642103448275975,clean,3,15.1485,15.152423053222867,1.3592147881371641,True,15.649393214146698
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,4,up,9.782310344827579,clean,4,11.172,11.368702361197892,1.050622485433882,True,12.11223242485002
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,5,down,13.656103448275871,clean,5,-15.639999999999995,-19.2867251187953,1.7868465136201264,True,-19.54902265014836
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,6,down,7.098689655172393,clean,6,-7.82,-7.463275935089268,0.9136053949917136,True,-7.189601282432307
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,7,down,7.158689655172452,clean,7,-7.82,-7.555878700481174,0.8971394159360123,True,-7.586644341959811
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,8,up,19.079482758620657,clean,8,25.78,31.463797384841513,3.11341427852485,True,31.973091907784237
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,9,down,19.459103448275528,clean,9,-31.28,-31.468308490485306,2.7473730377614793,True,-31.208451930963065
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,10,up,15.486103448275799,clean,10,23.5313,23.00955444492748,2.018413413952307,True,23.886448972880373
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,11,down,15.605103448275713,clean,11,-22.5398,-23.150200676158335,2.0611908198125737,True,-23.197474089680952
eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4,train,12,up,3.375827586206924,fp,-1,,-0.712463305060199,7.415135640788601,False,-0.10552914577974093
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,0,up,20.334103448275982,clean,0,41.73,39.72088108982121,3.492054182297289,True,41.63267088954164
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,1,down,20.148896551724192,clean,1,-38.5,-38.8318356353411,3.5276483384879107,True,-41.803116714098635
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,2,up,11.154103448276032,clean,2,19.25,17.59048987103437,1.6659880827889302,True,18.12533842923213
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,3,up,5.875275862068861,clean,3,3.8500000000000014,,inf,False,3.9984167029708715
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,4,down,5.8562758620688555,clean,4,-3.8500000000000014,,inf,False,-3.8508274624668957
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,5,down,12.573482758620571,clean,5,-18.1045,-17.487482421999946,1.7911869893828294,True,-17.856637632601903
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,6,up,6.913896551724292,clean,6,6.4894,6.248469990690416,1.064583564836207,False,6.63904370127149
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,7,up,9.173482758620594,clean,7,11.55,10.992908667818158,1.1510943955852104,True,11.418116467177683
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,8,up,7.413896551724179,clean,8,7.699999999999996,7.294254939574229,0.7575502995200806,True,7.738199190474177
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,9,up,13.245482758620597,clean,9,16.900000000000006,18.763668087303095,1.9118385436842598,True,19.641634234083725
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,10,down,7.279896551724164,clean,10,-6.200000000000003,-7.40408971860763,0.8927203378726094,True,-7.969653694266867
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,11,down,5.83727586206885,clean,11,-3.8500000000000014,-3.4857814833627123,0.7555687478398343,True,-3.648344366450587
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,12,down,8.529517241379267,clean,12,-11.549999999999995,-11.16652694784162,1.1627585823208002,True,-11.628507061733458
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,13,down,12.65110344827599,clean,17,-20.1042,-21.01378752825668,1.907668369437539,True,-22.147610992849962
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,14,up,21.92810344827592,clean,13,24.6,43.44306231405985,3.838349842610205,True,45.33876419751583
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,15,down,21.64689655172424,clean,14,-43.85,-42.79426796713183,3.8892949309893825,True,-45.29686200440166
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,16,down,10.057482758620608,clean,15,-14.55,-12.897162792329164,1.3343260591515054,True,-13.535649344998518
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,17,up,10.037482758620627,clean,16,12.9993,12.777428900070323,1.375223924930765,True,13.491643840933904
eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5,train,18,down,6.606206896551839,fp,-1,,-0.018436253449045353,0.7555687478398343,False,-0.0523754685058293
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,0,up,20.355103448276054,clean,0,41.73,41.590840654000935,3.6595519225997606,True,41.31431864494806
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,1,down,20.139896551724178,clean,1,-38.5,-41.047317835468604,3.6789759537457307,True,-41.19023292454885
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,2,up,11.191103448275953,clean,2,19.25,17.95743664112071,1.6812590373259222,True,17.85081135428571
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,3,up,5.8532758620689265,clean,3,3.8500000000000014,3.9986782303255892,0.8126334490698719,True,3.6889095836784946
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,4,down,5.853275862068813,clean,4,-3.8500000000000014,-4.030411311403302,0.8195910230997102,True,-3.766143787393929
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,5,down,12.56848275862069,clean,5,-18.1045,-17.853810370606233,1.7715608648689116,True,-17.6240082837044
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,6,up,6.908896551724183,clean,6,6.4894,6.498653561421529,1.1070637473615634,False,6.475781146567499
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,7,up,9.386689655172404,clean,7,11.55,11.520697803734954,1.1458892820429039,True,11.26790637182124
