segment_idx,type,start_ms,end_ms,raw_dh_m,corrected_dh_m,estimated_end_alt_m,snapped_floor,snap_distance_m
62,outside,1774374955463,1774374964692,2.180580989230805,0.0,62.9805809892308,Floor 16,2.180580989230805
81,down,1774375211057,1774375240254,-30.46842952861647,-31.999999999999996,9.331570471383529,Podium Floor 1,1.531570471383529
