segment_idx,type,start_ms,end_ms,raw_dh_m,corrected_dh_m,estimated_end_alt_m,snapped_floor,snap_distance_m
0,outside,1776248452047,1776248956577,1.6845200709333739,0.0,65.90952007093337,Floor 12,1.6845200709333739
19,up,1776249531953,1776249548090,-7.907384903730545,-9.45,1.5426150962694543,Ground Floor,1.5426150962694543
31,up,1776249725037,1776249742712,12.97603865442295,10.4,25.576038654422952,Floor 1,2.576038654422952
43,down,1776249824080,1776249837401,-3.2943213504384943,-5.350000000000001,25.055678649561507,Floor 1,2.055678649561507
46,down,1776249875884,1776249894280,-5.82213935954222,0.0,-5.82213935954222,Ground Floor,5.82213935954222
