time_s,ax_ms2,ay_ms2,az_ms2
994.982,1.0755738,-9.404989,0.8662018
995.001,1.3244274,-9.457631,0.3589234
995.02,1.3806586,-9.952946,0.6113662
995.039,1.5457634,-9.986445,0.82911307
995.057,1.2287145,-9.958928,0.8961121
995.076,0.6891329,-10.080962,0.997807
995.095,0.6664011,-9.942178,0.930808
995.114,1.1581261,-9.523434,0.8207382
995.133,1.1102697,-9.359526,0.5347959
995.152,0.7752745,-9.332008,0.7812566
995.17,0.5515456,-9.428918,0.7812566
995.189,0.62093747,-9.424132,0.86261255
995.208,1.1294123,-9.57488,0.70348984
995.227,1.2466606,-9.726824,0.77766734
995.246,1.3208381,-9.938589,0.7680961
995.265,1.2095718,-9.969695,0.82672024
995.283,1.1437693,-9.937392,0.6987042
995.302,1.125823,-9.737592,0.573081
995.321,1.0743774,-9.567701,0.4941179
995.34,0.76570326,-9.564112,0.59581286
995.359,0.634098,-9.656236,0.63529444
995.378,0.6963114,-9.611969,0.63888365
995.396,0.802792,-9.610772,0.6580262
995.415,1.1234303,-9.68495,0.587438
995.434,1.4392828,-9.757931,0.6963114
995.453,1.3100704,-9.763913,0.7704889
995.472,1.1641082,-9.68495,0.77647096
995.491,1.0636097,-9.647861,0.73459655
995.509,1.0588241,-9.615558,0.74416786
995.528,1.0372887,-9.646665,0.634098
995.547,0.84347,-9.74836,0.57906306
995.566,0.80518484,-9.705289,0.51565325
995.585,0.95353985,-9.657433,0.6017949
995.604,1.3746766,-9.738789,0.68195444
995.622,1.5266209,-9.74477,0.86141616
995.641,1.3591232,-9.657433,0.81834537
995.66,1.032503,-9.631111,0.8709874
995.679,1.1330016,-9.60479,0.80877405
995.698,1.268196,-9.571291,0.7286145
995.717,1.1569297,-9.641879,0.7298109
995.736,1.0755738,-9.649057,0.56829536
995.754,0.97866446,-9.696914,0.5395815
995.773,0.96789676,-9.728021,0.70588267
995.792,1.0612168,-9.695718,0.634098
995.811,1.3423735,-9.663414,0.5168497
995.83,1.3471591,-9.720842,0.613759
995.849,1.3232309,-9.755538,0.7322037
995.867,1.5840486,-9.713663,0.70348984
995.886,1.3782659,-9.601201,0.8673982
995.905,1.105484,-9.62154,0.7788638
995.924,0.9846465,-9.62154,0.6903293
995.943,1.1796615,-9.609575,0.6759724
995.962,1.1820544,-9.659825,0.6221339
995.98,0.9870393,-9.682557,0.6735796
995.999,0.9176475,-9.706485,0.6867401
996.018,1.0336994,-9.688539,0.6903293
996.037,1.1856437,-9.623933,0.7070791
996.056,1.1413764,-9.5964155,0.72502524
996.075,1.154537,-9.602397,0.70947194
