time_s,ax_ms2,ay_ms2,az_ms2
7.043,-3.5413775,-14.2133665,-1.9453648
7.062,-2.201397,-9.949356,-3.7878382
7.082,-0.4139583,-7.24786,-1.9142581
7.101,0.7369894,-6.879365,-0.42592242
7.12,1.18684,-6.2404814,0.35174492
7.139,0.6963114,-5.2426744,0.5288138
7.158,-0.9499506,-6.094519,0.567099
7.178,-1.0145568,-6.6975107,-0.014356935
7.197,-0.8470592,-8.327023,-0.3589234
7.216,-1.5098711,-10.140782,-5.651847
7.235,-2.0434706,-10.700703,1.2442678
7.254,-0.040677983,-8.599805,3.2997024
7.274,3.4863427,-15.11546,-2.5698915
7.293,-0.81595254,-19.377077,-1.1174482
7.312,-10.076176,-0.27038896,-10.387243
7.331,-0.66041905,-4.792824,-6.439086
7.35,-7.793423,-10.822737,-0.25842485
7.37,-10.717453,-11.973684,4.0031924
7.389,-6.5682983,-9.02812,3.694518
7.408,-3.4313076,-10.861022,0.67477596
7.427,-3.3810585,-12.112468,-2.617748
7.446,-1.0624132,-13.950156,-4.4578285
7.466,-2.3832514,-12.887743,-3.8811584
7.485,-4.7449675,-12.643675,-6.6735826
7.504,-3.0173492,-14.957535,-4.194618
7.523,0.99302137,-14.416757,-1.969293
7.542,0.41156548,-13.215559,2.7732813
7.562,-3.6179478,-13.457234,-1.2777673
7.581,-8.451449,-16.25923,-2.292324
7.6,-2.5387847,-11.306087,-4.388437
7.619,-1.1437693,-10.116854,-1.026521
7.639,-1.7443677,-8.7984085,3.2877383
7.658,-3.7854455,-10.097712,3.8476589
7.677,-8.12124,-12.638889,1.3423735
7.696,-7.389036,-10.217353,-1.2227324
7.715,-4.0007997,-8.080562,-1.4333007
7.735,-1.5960127,-7.664211,-1.1940185
7.754,-0.076570325,-7.554141,0.24646074
7.773,-1.3734802,-7.2861447,1.8711873
7.792,-3.95055,-6.963114,1.9214365
7.811,-4.3334017,-5.8672013,0.71306115
7.831,-4.429115,-4.9196434,1.3040884
7.85,-4.1228333,-4.304688,2.1272194
7.869,-4.2185464,-3.6658044,1.8113668
7.888,-3.3284163,-2.4646072,1.2705889
7.907,-3.4097722,-1.5601203,0.701097
7.927,-3.2327034,-1.4955142,-0.72741807
7.946,-1.1724831,-0.6867401,-3.8739798
7.965,-5.9653068,-9.8727865,-13.418949
7.984,5.2235317,-17.426928,-25.2706
8.003,-2.0075781,-25.797022,-12.392428
8.023,0.19621146,-14.957535,-8.843872
8.042,2.6105695,-7.365108,-9.224331
8.061,3.0293136,-2.9982069,-8.477771
8.08,-3.7686956,-10.336994,-6.4462643
8.099,-10.968699,-18.620945,1.875973
8.119,-6.843473,-15.428921,7.3100734
8.138,-5.355137,-7.9154572,1.7108682
8.157,-7.867601,-5.5657053,-0.25124636
8.176,-4.759324,-5.4173503,2.0793629
8.196,-4.8909297,-7.2023964,2.0554347
8.215,-4.6564326,-8.52802,8.805588
8.234,-3.7854455,-9.085547,4.802395
8.253,0.2416751,-9.06162,2.28036
8.272,-1.2729816,-12.014362,4.486542
8.292,-2.9886355,-17.101503,-2.0338993
8.311,-1.9166509,-13.466805,-4.3740797
8.33,-1.9405792,-6.74776,-3.0293136
8.349,-2.1631117,-10.253245,-1.3040884
8.368,3.3954153,-9.116654,-1.5050855
8.388,2.507678,-8.49452,-0.6269195
8.407,0.0023928226,-8.420342,1.7036897
8.426,-1.3160524,-9.442079,0.64845496
8.445,-3.048456,-9.497113,-1.0983056
8.464,-4.7306104,-8.946764,-0.3684947
8.484,-5.3647084,-9.025727,1.4452649
8.503,-5.4341,-8.944371,-1.3232309
8.522,-2.4095724,-9.288938,1.5457634
8.541,-1.1150553,-10.095319,0.7680961
8.56,-0.62452674,-10.719846,-1.5170496
8.58,-0.45942193,-10.497313,-3.414558
8.599,-0.43788654,-10.607383,-1.5553347
8.618,-0.28713873,-10.722239,1.0313065
8.637,-0.782453,-11.370693,2.6871397
8.657,-1.1150553,-11.8588295,0.5024927
8.676,-0.81834537,-11.722438,-3.5844483
8.695,0.08135597,-12.849458,-4.342973
8.714,0.6149554,-16.22573,-4.3357944
8.733,1.6654046,-16.876577,-3.3762727
8.753,2.629712,-14.409578,-3.8380876
8.772,1.9669002,-12.684353,-4.5966125
8.791,-1.6582261,-13.799408,-2.4358935
8.81,-6.6041903,-16.575083,2.7493532
8.829,-10.593026,-19.269402,7.9154572
8.849,-11.13859,-16.481762,6.4031935
8.868,-8.7577305,-11.602797,1.9142581
8.887,-4.4458647,-8.803194,-1.3232309
8.906,1.0001999,-6.5084777,-1.0648061
8.925,3.5796626,-6.350551,-1.1796615
8.945,2.8809586,-9.202796,-0.552742
8.964,0.567099,-10.779666,2.3377876
8.983,-1.0839486,-8.647661,3.2398818
9.002,-2.225325,-5.919843,2.6416762
9.021,-3.048456,-3.6634114,2.4191437
9.041,-3.8380876,-2.1678972,2.4837499
9.06,-3.979264,-1.4476577,3.5365918
9.079,-3.2279177,-1.5433706,3.3834512
9.098,-2.6273193,-2.6321049,2.6512475
9.117,-2.6871397,-4.0295134,1.5720844
9.137,-3.3810585,-5.4676,-2.2229323
9.156,-2.656033,-6.754938,-14.112868
9.175,0.5288138,-13.550554,-18.032312
9.194,-1.7060826,-21.341585,-12.533605
9.214,-2.9216363,-16.137196,-11.507084
9.233,-0.51206404,-8.377272,-8.855837
9.252,0.1268196,-5.8767724,-4.8454657
9.271,-2.0937197,-7.018149,-3.4719856
9.29,-3.2614172,-7.5062847,-8.518449
9.31,-6.2787666,-11.13859,-11.136196
9.329,-8.819944,-19.750359,-2.7972097
9.348,-2.115255,-16.558332,6.9822564
9.367,-0.36131623,-5.910272,1.0241281
9.386,-4.5678983,-4.685147,2.3114667
9.406,-4.1443686,-4.211368,6.745367
9.425,-5.797809,-6.250053,3.2805598
9.444,-6.690332,-9.846465,2.926422
9.463,-5.9030933,-13.727624,4.237689
9.482,-3.6107693,-14.756537,2.376073
9.502,-1.5984055,-16.369299,0.2009971
9.521,-0.5599205,-16.65883,0.016749758
9.54,2.9431717,-12.098111,-1.6534405
9.559,2.1678972,-9.504292,-1.8017955
9.578,1.3782659,-6.664011,-2.158326
9.598,0.6197411,-3.414558,-2.6536403
9.617,-1.1629118,-1.6941184,-1.8664017
9.636,-1.4500505,-1.2035898,0.6556334
9.655,-1.6558332,-3.7878382,1.3375878
9.675,-0.7465607,-6.778867,0.72263247
9.694,-0.47856453,-10.284351,-0.30867413
9.713,-1.5840486,-15.567704,1.7922242
9.732,-2.9192436,-17.79303,3.3164523
9.751,-1.4955142,-12.117254,2.2325034
9.771,-1.0935199,-8.685946,0.23928227
9.79,-1.538585,-6.9990063,-1.8161523
9.809,-3.2949169,-7.2909307,-1.9740787
9.828,-5.838487,-10.925629,-1.4883357
9.847,-5.178068,-13.289737,-1.3591232
9.867,-3.7878382,-13.007384,-2.1894326
9.886,-4.3118663,-12.760923,-3.0317063
9.905,-3.0987053,-11.648261,-2.9599216
9.924,-1.7084754,-11.937792,-1.8711873
9.943,-2.885744,-14.888143,-1.0624132
9.963,-3.6179478,-17.804993,-1.7443677
9.982,-1.0815558,-16.9364,-1.6797615
10.001,0.6364908,-14.524433,-1.7204394
10.02,0.6963114,-11.411371,-3.8691943
10.039,1.174876,-7.4440713,-3.790231
10.059,-0.12203395,-5.2737813,-1.8592232
10.078,-3.35713,-8.429914,0.51206404
10.097,-3.0604203,-10.420743,1.8975084
10.116,-4.388437,-13.892728,5.2331033
10.135,-9.145369,-18.211773,6.5754766
10.155,-12.746566,-18.958334,1.6175481
10.174,-9.506684,-14.380864,-6.6041903
10.193,-3.5988052,-9.683753,-4.0845485
10.212,-1.4763715,-7.379465,-0.5288138
10.232,-0.6364908,-5.5369916,1.8113668
10.251,0.9499506,-1.6510476,3.5150564
10.27,-1.8927227,-1.7252251,5.2235317
10.289,-4.991428,-3.330809,4.101298
10.308,-4.5678983,-3.4695928,2.0075781
10.328,-3.7136607,-4.007978,2.361716
10.347,-2.804388,-3.9098723,2.024328
10.366,-1.4763715,-2.2277179,1.227518
10.385,-1.3639089,-2.120041,-0.64845496
10.404,-2.376073,-4.132405,-9.427721
10.424,-2.2779672,-12.229716,-18.161524
10.443,-7.0636125,-25.749165,-13.014563
10.462,-3.6921253,-19.948963,-13.208381
10.481,1.2131611,-7.905886,-9.169296
10.5,3.0963125,-2.3401806,-5.9294147
10.52,-0.4354937,-6.719046,-8.999406
10.539,-11.638689,-21.025732,-12.409178
10.558,-8.085348,-24.875784,-3.333202
10.577,2.5722845,-8.58784,12.2584305
10.596,-0.11724831,0.26799613,5.615955
10.616,-5.9676995,-0.91884387,4.615755
10.635,-10.487741,-7.597212,6.020342
10.654,-10.171889,-11.332408,2.1272194
10.673,-4.881358,-13.048062,4.1754756
10.693,0.016749758,-11.60519,5.436493
10.712,0.8111669,-11.990435,0.8925229
10.731,2.9120653,-12.21536,0.3278167
10.75,2.524428,-14.490934,0.49292147
10.769,2.440679,-14.215759,1.564906
10.789,2.0315065,-10.427921,0.2536392
10.808,-0.050249275,-9.116654,-2.9671001
10.827,-1.3136597,-8.427522,-3.0149565
10.846,-1.524228,-8.080562,-0.85902333
10.865,-2.3808584,-7.7910304,-0.72023964
10.885,-3.9242291,-8.293523,-0.3278167
10.904,-4.6037908,-8.6141615,0.4235296
10.923,-4.6779685,-8.575876,0.26081768
10.942,-2.5339992,-7.3268228,-1.0313065
10.961,-1.3543376,-6.498906,-2.2157538
10.981,-2.0961127,-7.7671022,-0.997807
11.0,-4.692325,-12.138789,2.1104696
11.019,-4.9579287,-13.129417,4.6755753
11.038,-4.8454657,-12.397214,2.0075781
11.057,-2.7278178,-8.544769,-3.8093736
11.077,0.15792629,-7.690532,-4.409972
11.096,2.725425,-9.712467,-2.3353949
11.115,3.9194436,-12.153146,-1.6486548
11.134,3.5844483,-14.481362,-1.3591232
11.153,3.5389848,-16.110874,0.047856454
11.173,2.5507488,-16.670795,1.8592232
11.192,-1.4189439,-16.024733,-4.024728
11.211,-4.1347976,-14.421542,-9.561719
11.23,-5.582455,-13.770695,-7.501499
11.25,-6.7118673,-14.85225,-1.5433706
11.269,-8.843872,-17.051254,4.847859
11.288,-9.815358,-17.517855,8.353344
11.307,-9.245867,-14.335401,7.795816
11.326,-6.458228,-9.853643,2.5220351
11.346,-4.048656,-7.5924263,-0.39481574
11.365,-2.4382863,-6.9320073,-2.103291
11.384,-0.82313097,-7.838887,-2.7589245
11.403,0.6221339,-8.377272,-0.91405827
11.422,0.7465607,-7.4010005,1.9046868
11.442,-1.6319051,-6.546763,2.4789643
11.461,-2.4430718,-4.718646,2.3832514
11.48,-2.510071,-3.0029924,2.498107
11.499,-2.8522446,-2.2851455,3.0388846
11.518,-2.7684958,-1.4859428,3.5653057
11.538,-3.2757742,-1.7060826,3.0604203
11.557,-4.4243293,-3.0317063,1.1030912
11.576,-4.9268217,-5.206782,-2.9096723
11.595,-3.7878382,-9.60479,-14.538791
11.614,0.57906306,-15.878771,-12.51207
11.634,1.3567305,-18.675982,-13.354343
11.653,-3.644269,-14.47897,-11.040483
11.672,-4.5559344,-9.920643,-9.348758
11.691,-3.5102708,-6.826723,-7.530213
11.711,-2.9312077,-7.7886376,-8.037491
11.73,-4.139583,-11.693725,-11.854043
11.749,-11.023734,-22.236502,0.7848458
11.768,-5.3503513,-12.765709,8.963513
11.787,-2.1511476,-2.37368,3.5820556
11.807,-3.3619158,-2.1678972,4.139583
11.826,-4.314259,-5.3096733,7.331609
11.845,-6.4127645,-9.958928,5.3647084
11.864,-4.438686,-12.0023985,4.3764725
11.883,-1.698904,-11.875579,2.524428
11.903,0.6269195,-11.475977,-0.019142581
11.922,1.3423735,-13.189239,-0.36610186
11.941,0.9523434,-14.242081,-1.0983056
