time_s,ax_ms2,ay_ms2,az_ms2
2.016,-0.11791443,0.15741876,9.777696
2.026,-0.12150574,0.15382746,9.7657995
2.036,-0.11911154,0.15622166,9.780089
2.046,-0.108412445,0.16460137,9.775301
2.056,-0.11312603,0.15629648,9.783681
2.066,-0.11791443,0.15981296,9.768119
2.076,-0.12389994,0.16101007,9.772907
2.086,-0.12389994,0.16340427,9.774104
2.096,-0.120458275,0.15607202,9.782484
2.106,-0.120458275,0.16677111,9.775227
2.116,-0.11566987,0.16445173,9.788394
2.126,-0.12996025,0.1583914,9.775301
2.136,-0.119261175,0.15607202,9.777696
2.146,-0.11686697,0.16804303,9.790789
2.156,-0.11806407,0.15726912,9.776498
2.166,-0.122852474,0.16317981,9.776498
2.176,-0.120458275,0.16445173,9.786
2.186,-0.122852474,0.16437691,9.782409
2.196,-0.11207857,0.15726912,9.786075
2.206,-0.11686697,0.15487492,9.775301
2.216,-0.11327567,0.16086042,9.787197
2.226,-0.12644377,0.15726912,9.787272
2.236,-0.11686697,0.15966332,9.786075
2.246,-0.12644377,0.15846622,9.7919855
2.256,-0.1273416,0.1575684,9.784878
2.266,-0.11544541,0.1599626,9.775376
2.276,-0.12382512,0.1575684,9.790863
2.286,-0.11783961,0.1563713,9.778967
2.296,-0.11783961,0.16594811,9.780089
2.306,-0.11903672,0.1551742,9.77777
2.317,-0.12382512,0.1587655,9.789666
2.327,-0.11305121,0.1599626,9.781286
2.337,-0.1225532,0.1575684,9.780165
2.347,-0.12143092,0.16115971,9.788469
2.357,-0.11783961,0.16115971,9.777696
2.367,-0.1249474,0.16235681,9.780089
2.377,-0.11664251,0.16235681,9.798046
2.387,-0.11065701,0.1707365,9.776498
2.397,-0.12023382,0.1587655,9.783681
2.407,-0.11544541,0.16115971,9.781286
2.417,-0.123974755,0.16093525,9.782484
2.427,-0.12629414,0.16213235,9.776498
2.437,-0.11918636,0.16811785,9.786
2.447,-0.11679215,0.16572365,9.783681
2.457,-0.12038346,0.16213235,9.782484
2.467,-0.106018245,0.15263036,9.782484
2.477,-0.11439795,0.15973814,9.776498
2.487,-0.121580556,0.16093525,9.786075
2.497,-0.120159,0.15884031,9.792061
2.507,-0.11058219,0.15644611,9.787347
2.517,-0.11776479,0.16722003,9.783681
2.527,-0.115370594,0.15405191,9.772982
2.537,-0.11776479,0.15644611,9.790938
2.547,-0.1213561,0.16003741,9.781362
2.557,-0.1273416,0.1587655,9.782558
2.567,-0.11656769,0.15884031,9.782558
2.577,-0.110806644,0.16220717,9.784878
2.587,-0.11918636,0.15741876,9.783681
2.597,-0.121580556,0.15734394,9.783681
2.607,-0.12270284,0.16093525,9.770513
2.617,-0.12038346,0.15854104,9.784878
2.627,-0.11559505,0.16692075,9.781286
2.637,-0.11679215,0.15023616,9.783681
2.647,-0.12030864,0.15143326,9.77777
2.657,-0.11559505,0.16093525,9.775301
2.668,-0.11911154,0.15023616,9.77777
2.678,-0.11559505,0.16332945,9.784878
2.688,-0.123974755,0.15622166,9.790863
2.698,-0.11559505,0.16332945,9.783681
2.708,-0.12038346,0.15614684,9.777696
2.718,-0.11559505,0.15622166,9.782484
2.728,-0.11918636,0.15973814,9.772907
2.738,-0.11686697,0.15726912,9.781286
2.748,-0.119261175,0.15487492,9.782484
2.758,-0.11566987,0.16086042,9.789592
2.768,-0.11686697,0.16325463,9.787197
2.778,-0.11806407,0.15607202,9.792061
2.788,-0.12644377,0.1595885,9.7788925
2.798,-0.12644377,0.15367782,9.784878
2.808,-0.11686697,0.15487492,9.784878
2.818,-0.11918636,0.15973814,9.782484
2.828,-0.11686697,0.15734394,9.788469
2.838,-0.11327567,0.16931495,9.795577
2.848,-0.11686697,0.16445173,9.784803
2.858,-0.122852474,0.17043723,9.790789
2.868,-0.11798925,0.15375264,9.783681
2.878,-0.11918636,0.15255554,9.782484
2.888,-0.122777656,0.15135844,9.790863
2.898,-0.121655375,0.15966332,9.787197
2.908,-0.11088146,0.16445173,9.781212
2.918,-0.11806407,0.16445173,9.783606
2.928,-0.11566987,0.15726912,9.777696
2.938,-0.12883797,0.16437691,9.789592
2.948,-0.11088146,0.15726912,9.787272
2.958,-0.120458275,0.16086042,9.786
2.968,-0.11207857,0.16086042,9.782484
2.978,-0.12382512,0.16235681,9.787272
2.988,-0.11424831,0.1599626,9.789666
2.998,-0.12262802,0.16235681,9.786075
3.008,-0.12262802,0.1551742,9.794455
3.019,-0.11783961,0.1731307,9.790789
3.029,-0.11664251,0.16115971,9.787272
3.039,-0.11544541,0.15278,9.787347
3.049,-0.11783961,0.1599626,9.784878
3.059,-0.11312603,0.15509938,9.783681
3.069,-0.12389994,0.16579847,9.786075
3.079,-0.12389994,0.16220717,9.782484
3.089,-0.12629414,0.16460137,9.787272
3.099,-0.11192893,0.16228199,9.788469
3.109,-0.11552023,0.16579847,9.777696
3.119,-0.12270284,0.16101007,9.790863
3.129,-0.12030864,0.15741876,9.792061
3.139,-0.12771569,0.15113398,9.795577
3.149,-0.12173019,0.163105,9.789592
3.159,-0.11581951,0.1654992,9.787197
3.169,-0.11694179,0.15352818,9.788469
3.179,-0.119335994,0.1619079,9.784803
3.189,-0.11342531,0.1571943,9.799169
3.199,-0.11342531,0.1512088,9.795651
3.209,-0.12292729,0.15352818,9.786075
3.219,-0.124049574,0.15607202,9.79438
3.229,-0.121655375,0.16086042,9.787197
3.239,-0.120458275,0.16205753,9.79438
3.249,-0.11806407,0.17275661,9.786
3.259,-0.11806407,0.16205753,9.799169
3.269,-0.11566987,0.15726912,9.789666
3.279,-0.11694179,0.17395371,9.789592
3.289,-0.119261175,0.16086042,9.79438
3.299,-0.11559505,0.15494974,9.787272
3.309,-0.11686697,0.16692075,9.797971
3.319,-0.11207857,0.16332945,9.79438
3.329,-0.121580556,0.15973814,9.792061
3.339,-0.11447277,0.16332945,9.789592
3.349,-0.11686697,0.16332945,9.795577
3.359,-0.121655375,0.16452655,9.796774
3.37,-0.12517186,0.15135844,9.789666
3.38,-0.11559505,0.16101007,9.783681
3.39,-0.11320085,0.15981296,9.796849
3.4,-0.11798925,0.16811785,9.782409
3.41,-0.11798925,0.16452655,9.782484
3.42,-0.12876315,0.17290625,9.787197
3.43,-0.11679215,0.16340427,9.795577
3.44,-0.11918636,0.16101007,9.793258
3.45,-0.12517186,0.15263036,9.8028345
3.46,-0.12756605,0.16811785,9.795577
3.47,-0.11439795,0.16340427,9.788469
3.48,-0.12389994,0.15143326,9.789666
3.49,-0.11320085,0.16101007,9.783681
3.5,-0.11679215,0.15981296,9.787272
3.51,-0.12517186,0.16093525,9.792061
3.52,-0.12038346,0.15861586,9.803957
3.53,-0.12636895,0.15973814,9.795651
3.54,-0.12517186,0.16205753,9.7919855
3.55,-0.11088146,0.16093525,9.792061
3.56,-0.11447277,0.16093525,9.782484
3.57,-0.11686697,0.15973814,9.79438
3.58,-0.12996025,0.16684593,9.800365
3.59,-0.11686697,0.16213235,9.801562
3.6,-0.11566987,0.16332945,9.784878
3.61,-0.11806407,0.16093525,9.803957
3.62,-0.121655375,0.16086042,9.7919855
3.63,-0.12883797,0.1607856,9.781286
3.64,-0.10856208,0.16325463,9.793182
3.65,-0.12644377,0.16557401,9.790789
3.66,-0.12764087,0.16325463,9.799169
3.67,-0.11806407,0.15966332,9.79438
3.68,-0.11686697,0.14776714,9.798046
3.69,-0.11806407,0.15726912,9.784878
3.7,-0.11559505,0.17530045,9.789592
3.71,-0.122777656,0.15502456,9.790863
3.721,-0.11439795,0.16340427,9.796774
3.731,-0.12038346,0.16572365,9.796774
3.741,-0.110806644,0.16460137,9.797971
3.751,-0.11679215,0.14903906,9.796849
3.761,-0.122777656,0.16213235,9.788469
3.771,-0.11918636,0.15981296,9.793258
3.781,-0.108412445,0.15622166,9.807623
3.791,-0.11798925,0.16101007,9.796774
3.801,-0.11679215,0.16460137,9.796774
3.811,-0.122777656,0.16093525,9.793258
3.821,-0.11798925,0.16220717,9.793258
3.831,-0.12038346,0.16572365,9.79438
3.841,-0.11320085,0.15981296,9.802759
3.851,-0.11918636,0.15861586,9.796849
3.861,-0.124049574,0.15966332,9.801562
3.871,-0.11447277,0.15726912,9.802759
3.881,-0.121655375,0.16205753,9.805154
3.891,-0.119261175,0.16205753,9.805154
3.901,-0.11806407,0.15966332,9.79438
