time_s,ax_ms2,ay_ms2,az_ms2
52.321,0.08015956,0.48095736,10.079167
52.341,0.07776674,0.49052864,10.091131
52.361,0.08255238,0.48095736,10.093524
52.381,0.07537391,0.485743,10.091131
52.401,0.07537391,0.49292147,10.083953
52.421,0.07537391,0.4881358,10.083953
52.44,0.07298109,0.4977071,10.091131
52.46,0.07537391,0.49052864,10.093524
52.48,0.08015956,0.4761717,10.083953
52.5,0.0634098,0.49052864,10.086346
52.52,0.07298109,0.49052864,10.086346
52.54,0.08733802,0.4833502,10.091131
52.56,0.06580263,0.4953143,10.095917
52.579,0.07537391,0.4881358,10.0983095
52.599,0.06819545,0.4881358,10.105488
52.619,0.07058827,0.485743,10.088738
52.639,0.08015956,0.48095736,10.08156
52.659,0.06580263,0.48095736,10.105488
52.679,0.07058827,0.4833502,10.095917
52.698,0.061016977,0.47377887,10.086346
52.718,0.06580263,0.4881358,10.093524
52.738,0.07776674,0.485743,10.095917
52.758,0.058624156,0.50009996,10.088738
52.778,0.07537391,0.4833502,10.095917
52.798,0.08015956,0.4881358,10.0983095
52.818,0.0849452,0.49292147,10.088738
52.837,0.07058827,0.49292147,10.08156
52.857,0.07776674,0.49052864,10.093524
52.877,0.0849452,0.47377887,10.0983095
52.897,0.08255238,0.47856453,10.100702
52.917,0.08015956,0.4977071,10.086346
52.937,0.07298109,0.50009996,10.0983095
52.957,0.07776674,0.49292147,10.088738
52.976,0.06819545,0.47856453,10.0983095
52.996,0.07537391,0.49292147,10.091131
53.016,0.058624156,0.485743,10.08156
53.036,0.08255238,0.4953143,10.103095
53.056,0.08255238,0.50009996,10.08156
53.076,0.07537391,0.49292147,10.091131
53.096,0.08255238,0.49052864,10.076775
53.115,0.06580263,0.47856453,10.100702
53.135,0.07298109,0.49292147,10.093524
53.155,0.07537391,0.4953143,10.091131
53.175,0.0634098,0.49052864,10.083953
53.195,0.07537391,0.48095736,10.105488
53.215,0.07298109,0.5024927,10.088738
53.234,0.07776674,0.4953143,10.091131
53.254,0.07776674,0.4953143,10.103095
53.274,0.07776674,0.47856453,10.107881
53.294,0.07537391,0.47377887,10.093524
53.314,0.07298109,0.4881358,10.093524
53.334,0.07537391,0.4953143,10.083953
53.354,0.07058827,0.4881358,10.088738
53.373,0.07776674,0.49292147,10.103095
53.393,0.0849452,0.4881358,10.103095
53.413,0.07058827,0.485743,10.093524
53.433,0.08015956,0.485743,10.107881
53.453,0.0634098,0.48095736,10.095917
53.473,0.08733802,0.4953143,10.083953
53.492,0.07298109,0.49292147,10.088738
53.512,0.06819545,0.49052864,10.095917
53.532,0.0849452,0.4881358,10.095917
53.552,0.06580263,0.4953143,10.095917
53.572,0.07298109,0.4953143,10.083953
53.592,0.08015956,0.485743,10.088738
53.612,0.08255238,0.49052864,10.093524
53.631,0.08255238,0.4881358,10.083953
53.651,0.07537391,0.47377887,10.0983095
53.671,0.07058827,0.47856453,10.095917
53.691,0.07537391,0.4833502,10.086346
53.711,0.07298109,0.50009996,10.088738
53.731,0.07776674,0.49052864,10.088738
53.751,0.07058827,0.50488555,10.083953
53.77,0.07058827,0.49052864,10.088738
53.79,0.07537391,0.50488555,10.086346
53.81,0.07298109,0.48095736,10.093524
53.83,0.08255238,0.48095736,10.083953
53.85,0.06819545,0.4833502,10.086346
53.87,0.07537391,0.4833502,10.091131
53.89,0.07298109,0.49292147,10.095917
