exp_name,experimenter,phone,location,description,date,time
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp1,Eyal Yakir,Samsung SM-S911B,מלון פרמיה מלניום,"ירידה במעלית, ירידה במדרגות, הליכה לחדר אוכל, אכילה, חזרה, עלייה במעלית",15.4.2026,11:48
