segment_idx,type,start_ms,end_ms,raw_dh_m,corrected_dh_m,estimated_end_alt_m,snapped_floor,snap_distance_m
11,outside,1776253846416,1776253863649,-13.101805212467184,-11.55,4.948194787532817,Floor 1,1.5518052124671833
27,up,1776254135042,1776254163244,-13.269996043938889,-11.55,16.330003956061113,Floor 4,1.7199960439388882
30,outside,1776254204537,1776254311277,-14.048533493137285,-6.029999999999999,-27.66853349313728,Basement 6,8.018533493137284
32,outside,1776254327970,1776254380318,13.660372719817346,12.14,-5.989627280182653,Basement 2,1.5203727198173471
