r2_peak_thresh,min_peak_abs_a,nms_radius_s,same_sign_min_gap_s,min_ride_s,max_ride_s,joint_r2_thresh,min_pair_abs_a,heatmap_energy_thresh,w_min_s,w_max_s,n_w,f_min,f_max,n_f,noise_sigma_multiplier,n_gt,n_pred,clean,missed,gt_merged,gt_split,fp,pred_merged,pred_split_part,f1_like,recall,precision,miss_rate,merge_rate,fp_rate,iou_f1@0.5,iou_precision@0.5,iou_recall@0.5,iou_mean@0.5,iou_tp@0.5,iou_fp@0.5,iou_fn@0.5
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.1,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,412,230,162,19,4,167,8,7,0.5562273276904474,0.5542168674698795,0.558252427184466,0.39036144578313253,0.019417475728155338,0.4053398058252427,0.2974607013301088,0.29854368932038833,0.2963855421686747,0.5929131895836907,123,289,292
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.25,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,412,230,162,19,4,167,8,7,0.5562273276904474,0.5542168674698795,0.558252427184466,0.39036144578313253,0.019417475728155338,0.4053398058252427,0.2974607013301088,0.29854368932038833,0.2963855421686747,0.5929131895836907,123,289,292
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.4,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,412,230,162,19,4,167,8,7,0.5562273276904474,0.5542168674698795,0.558252427184466,0.39036144578313253,0.019417475728155338,0.4053398058252427,0.2974607013301088,0.29854368932038833,0.2963855421686747,0.5929131895836907,123,289,292
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,410,230,164,18,3,167,7,6,0.5575757575757576,0.5542168674698795,0.5609756097560976,0.39518072289156625,0.01707317073170732,0.4073170731707317,0.29818181818181816,0.3,0.2963855421686747,0.5929131895836907,123,287,292
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.7,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,302,128,250,34,3,154,14,6,0.35704323570432356,0.30843373493975906,0.423841059602649,0.6024096385542169,0.046357615894039736,0.5099337748344371,0.10599721059972106,0.12582781456953643,0.09156626506024096,0.5958671393797647,38,264,377
0.8,0.5,0.5,3.0,0.0,120.0,0.75,1.0,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,162,10,382,21,2,139,10,3,0.03466204506065858,0.024096385542168676,0.06172839506172839,0.9204819277108434,0.06172839506172839,0.8580246913580247,0.01733102253032929,0.030864197530864196,0.012048192771084338,0.5438549767778901,5,157,410
0.8,0.5,0.5,3.0,0.0,120.0,0.75,1.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,122,2,410,2,1,117,1,2,0.0074487895716946,0.004819277108433735,0.01639344262295082,0.9879518072289156,0.00819672131147541,0.9590163934426229,0.0037243947858473007,0.00819672131147541,0.0024096385542168677,0.5664668187954972,1,121,414
