r2_peak_thresh,min_peak_abs_a,nms_radius_s,same_sign_min_gap_s,min_ride_s,max_ride_s,joint_r2_thresh,min_pair_abs_a,heatmap_energy_thresh,w_min_s,w_max_s,n_w,f_min,f_max,n_f,noise_sigma_multiplier,n_gt,n_pred,clean,missed,gt_merged,gt_split,fp,pred_merged,pred_split_part,f1_like,recall,precision,miss_rate,merge_rate,fp_rate,iou_f1@0.5,iou_precision@0.5,iou_recall@0.5,iou_mean@0.5,iou_tp@0.5,iou_fp@0.5,iou_fn@0.5
0.8,0.1,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,425,239,156,17,3,173,7,6,0.569047619047619,0.5759036144578313,0.5623529411764706,0.3759036144578313,0.01647058823529412,0.40705882352941175,0.2976190476190476,0.29411764705882354,0.30120481927710846,0.5911322857133547,125,300,290
0.8,0.25,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,430,241,149,22,3,174,9,6,0.570414201183432,0.5807228915662651,0.5604651162790698,0.35903614457831323,0.020930232558139535,0.4046511627906977,0.2982248520710059,0.2930232558139535,0.3036144578313253,0.591565792762382,126,304,289
0.8,0.4,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,440,244,145,21,5,177,11,8,0.5707602339181287,0.5879518072289157,0.5545454545454546,0.3493975903614458,0.025,0.4022727272727273,0.3017543859649123,0.29318181818181815,0.3108433734939759,0.5928084497982378,129,311,286
0.8,0.5,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,410,230,164,18,3,167,7,6,0.5575757575757576,0.5542168674698795,0.5609756097560976,0.39518072289156625,0.01707317073170732,0.4073170731707317,0.29818181818181816,0.3,0.2963855421686747,0.5929131895836907,123,287,292
0.8,0.7,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,289,132,272,10,1,150,5,2,0.375,0.3180722891566265,0.45674740484429066,0.655421686746988,0.01730103806228374,0.5190311418685121,0.10227272727272728,0.1245674740484429,0.08674698795180723,0.5916563541939407,36,253,379
0.8,1.0,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,147,4,408,2,1,140,1,2,0.014234875444839857,0.00963855421686747,0.027210884353741496,0.983132530120482,0.006802721088435374,0.9523809523809523,0.0,0.0,0.0,0.0,0,147,415
0.8,1.5,0.5,3.0,0.0,120.0,0.75,0.5,0.3,0.4,3.0,30,0.05,0.8,15,6.0,415,115,2,410,2,1,110,1,2,0.007547169811320755,0.004819277108433735,0.017391304347826087,0.9879518072289156,0.008695652173913044,0.9565217391304348,0.0,0.0,0.0,0.0,0,115,415
